Marca,Modelo,Precio,Tipo_Combustible,Año,kms,CV,N_Puertas,Tipo_Cambio,color,N_Fotos,Provincia,TDG
1,603,1200,3,2003.0,395000,100.0,2,2,4,9,4,-328.0808333333333
1,360,10490,4,2018.0,30000,75.0,2,2,4,13,39,-1.8524308865586272
2,734,31500,3,2017.0,43351,190.0,2,3,4,4,51,-0.37003174603174604
1,611,10790,4,2020.0,16500,67.0,2,2,4,14,47,-0.5227062094531975
1,165,8000,3,2010.0,192000,210.0,1,2,4,9,45,-22.973375
1,656,1100,3,1988.0,147345,55.0,2,2,3,7,44,-132.89727272727274
1,517,16900,4,2017.0,58212,136.0,1,2,4,19,35,-2.4362721893491126
2,868,15000,3,2008.0,182000,235.0,2,3,4,18,17,-11.117333333333333
1,646,9000,3,2011.0,116350,150.0,2,2,4,8,7,-11.910777777777778
3,245,46995,3,2020.0,1,194.0,2,3,4,16,29,1.0042344930311735
1,47,16650,4,2020.0,100,110.0,2,2,3,27,2,1.0007807807807807
1,138,795,3,2001.0,370000,100.0,1,2,3,10,29,-464.2792452830189
1,457,11900,3,2017.0,85759,110.0,2,2,4,15,37,-6.1971428571428575
2,733,16000,3,2012.0,184000,163.0,2,2,2,9,7,-10.4895625
1,773,12990,3,2018.0,129990,150.0,2,2,2,27,29,-8.995150115473441
1,760,12900,4,2013.0,69000,135.0,2,2,3,10,24,-4.338139534883721
1,805,18500,3,2016.0,114728,115.0,2,2,4,46,4,-5.195135135135135
2,694,29000,4,2009.0,92411,354.0,3,3,3,27,29,-2.1742068965517243
2,109,30499,3,2016.0,89000,272.0,2,3,2,12,31,-1.9090461982360076
1,888,2500,4,1989.0,260000,45.0,1,2,4,3,19,-102.9808
2,737,25000,3,2012.0,107000,245.0,2,3,2,7,18,-3.27
1,148,7900,4,2018.0,30997,72.0,2,2,4,8,6,-2.9141772151898735
3,239,33800,5,2019.0,4238,184.0,2,3,4,21,29,0.8802366863905325
1,455,14980,3,2018.0,102259,110.0,2,2,4,54,29,-5.818825100133512
1,40,20900,3,2017.0,103149,120.0,2,3,4,17,39,-3.9294258373205744
1,586,10780,3,2015.0,123037,110.0,2,2,4,54,8,-10.402968460111317
1,760,15990,3,2015.0,42800,115.0,2,2,3,25,47,-1.6692933083176986
1,760,11000,3,2011.0,122000,136.0,2,2,4,4,4,-10.078272727272727
1,263,7700,3,2017.0,90604,75.0,2,2,4,27,7,-10.756623376623377
3,853,13900,3,2015.0,215000,114.0,2,2,3,7,28,-14.459064748201438
1,921,11300,4,2019.0,22500,66.0,2,2,4,9,17,-0.9850442477876106
1,21,15490,3,2018.0,46000,100.0,2,2,4,14,39,-1.9630083925112976
1,783,17900,3,2018.0,46000,115.0,2,2,4,11,7,-1.563240223463687
1,161,22000,3,2019.0,9000,163.0,3,2,3,15,39,0.5984545454545455
1,72,9700,4,2018.0,65000,69.0,3,2,3,23,7,-5.693608247422681
3,879,20500,4,2010.0,150000,385.0,2,3,2,53,29,-6.298
1,117,2400,3,2004.0,294679,140.0,2,2,4,24,29,-121.72333333333333
1,220,13900,3,2016.0,49424,110.0,2,2,4,35,7,-2.5475539568345322
1,507,18900,4,2019.0,26000,150.0,2,2,3,8,41,-0.36756613756613754
5,65,199900,4,2013.0,29900,570.0,3,3,4,43,8,0.8533166583291646
1,449,8950,3,2017.0,133000,90.0,2,2,4,6,7,-13.849944134078212
1,455,27900,3,2020.0,10,122.0,2,3,4,27,2,1.0041577060931899
1,404,7000,3,2011.0,140000,105.0,2,2,4,4,1,-18.984571428571428
1,510,8490,3,2016.0,121200,90.0,2,2,3,23,45,-13.264664310954064
3,234,11000,3,2018.0,109000,95.0,2,2,3,11,29,-8.9
1,74,11999,4,2017.0,60000,110.0,2,3,4,24,25,-3.9909159096591384
3,245,31500,3,2016.0,98600,194.0,2,3,4,35,27,-2.123809523809524
1,282,6700,3,2017.0,104000,75.0,2,2,4,17,45,-14.510746268656716
2,874,36490,3,2015.0,125462,225.0,2,3,2,28,32,-2.431953959989038
1,284,26700,5,2020.0,5,136.0,2,3,3,15,2,1.0050561797752808
2,729,17700,4,2018.0,44953,136.0,2,3,4,23,7,-1.5317514124293785
1,47,8100,3,2014.0,118484,115.0,2,2,4,31,29,-13.613086419753087
1,72,12300,4,2019.0,20264,69.0,3,2,3,12,7,-0.6416260162601626
1,407,14399,3,2016.0,53044,110.0,2,2,4,10,45,-2.6760191679977776
1,507,5000,3,2007.0,220000,105.0,2,1,4,0,32,-42.9786
1,263,10990,4,2018.0,17600,76.0,2,2,4,27,27,-0.5942675159235669
1,122,13500,4,2011.0,115120,150.0,2,2,4,20,29,-7.516074074074074
1,398,6800,3,2007.0,216000,130.0,2,3,2,19,36,-30.745
1,430,22400,3,2020.0,10,130.0,2,2,4,53,2,1.0054910714285714
1,801,13990,1,2018.0,46100,120.0,2,2,4,54,37,-2.2864188706218727
2,103,15900,3,2015.0,91500,110.0,2,2,3,33,29,-4.7475471698113205
1,931,6100,3,2013.0,126146,115.0,2,2,4,37,15,-19.66032786885246
1,603,14790,3,2016.0,109000,150.0,2,2,4,32,29,-6.359499661933739
1,507,9900,3,2014.0,120000,105.0,2,2,4,10,39,-11.11030303030303
1,283,4650,3,2015.0,126000,75.0,1,2,3,8,7,-26.08
1,805,6200,3,2008.0,174238,105.0,2,2,2,16,32,-27.085483870967742
1,180,12900,3,2017.0,121000,114.0,2,2,3,21,29,-8.37077519379845
1,138,8390,3,2016.0,127000,110.0,2,2,3,7,45,-14.123599523241955
1,773,12990,3,2016.0,132800,150.0,2,3,4,9,1,-9.21139337952271
1,170,10990,4,2013.0,42579,125.0,2,2,3,8,25,-2.8626933575978164
1,921,11500,4,2019.0,23,66.0,2,2,4,14,15,1.004
1,427,8950,3,2008.0,187000,150.0,2,3,2,9,29,-19.876648044692736
2,866,5600,3,2006.0,269000,150.0,2,2,4,3,29,-47.00821428571429
4,95,37000,4,2007.0,144000,325.0,3,3,4,12,29,-2.882918918918919
1,532,2000,3,2006.0,165000,110.0,2,3,4,6,7,-81.443
1,175,12990,4,2018.0,33912,82.0,2,2,4,19,41,-1.6040800615858353
2,575,46900,5,2020.0,1200,197.0,2,3,4,19,7,0.9787206823027719
1,493,7500,3,2015.0,190000,130.0,2,2,4,10,7,-24.3156
1,76,14900,3,2016.0,105500,180.0,2,3,4,25,27,-6.068187919463087
2,733,15449,3,2015.0,108049,163.0,2,2,4,16,29,-5.983105702634475
2,107,18000,3,2009.0,137000,240.0,2,3,4,12,2,-6.5975
1,203,27990,4,2021.0,5,122.0,2,2,4,35,51,1.0042872454448017
2,729,25795,3,2020.0,1035,116.0,2,2,4,14,36,0.9645280093041287
3,237,44000,4,2016.0,36000,381.0,2,3,3,28,5,0.19061363636363637
2,733,19480,3,2015.0,102000,143.0,2,2,4,37,45,-4.228593429158111
1,430,26900,3,2020.0,10,130.0,2,2,4,54,45,1.0045724907063196
2,104,3499,4,2002.0,129999,130.0,2,2,4,8,29,-36.114889968562444
1,486,7000,3,1989.0,400000,87.0,2,2,3,10,33,-56.13
4,598,99900,6,2019.0,29520,462.0,2,3,4,24,7,0.7091991991991992
1,517,16900,3,2014.0,61247,116.0,1,3,4,26,9,-2.61698224852071
2,636,22900,3,2017.0,89554,190.0,2,3,4,20,29,-2.9021397379912663
1,214,43900,3,2019.0,45000,150.0,2,2,4,8,7,-0.021571753986332574
1,923,15500,4,2020.0,80,100.0,2,2,4,6,41,1.0014838709677418
1,586,11999,3,2016.0,179500,110.0,2,2,4,54,8,-13.950162513542795
2,104,4800,4,2006.0,275000,220.0,2,3,4,17,29,-56.244791666666664
1,148,9150,4,2015.0,33850,69.0,2,2,4,22,7,-2.6915846994535517
1,646,11000,4,2013.0,56000,115.0,2,2,4,5,2,-4.080181818181818
1,517,8000,4,2007.0,150000,116.0,3,2,2,14,7,-17.735125
1,26,4499,3,2011.0,123000,92.0,2,2,4,14,47,-26.318292953989776
1,517,4950,4,2007.0,117000,120.0,1,2,4,14,7,-22.611515151515153
1,21,16490,3,2018.0,12992,120.0,2,2,2,14,7,0.21958762886597938
1,414,12300,3,2015.0,102218,120.0,2,2,4,19,29,-7.300406504065041
2,729,24000,3,2018.0,42000,190.0,2,3,3,9,7,-0.741875
2,103,12499,3,2014.0,83500,105.0,1,2,2,54,2,-5.671813745099608
1,407,23900,5,2019.0,27929,136.0,2,3,4,13,29,-0.16271966527196652
3,248,29990,4,2018.0,44000,211.0,2,3,4,22,20,-0.45991997332444146
1,322,9890,3,2017.0,72767,90.0,2,2,3,33,29,-6.348230535894843
3,383,78500,3,2020.0,7500,272.0,2,3,3,18,29,0.908
3,853,25500,3,2018.0,21782,114.0,2,2,4,16,29,0.1504705882352941
2,151,24999,4,2017.0,30000,200.0,3,2,4,8,2,-0.1918876755070203
1,810,31400,3,2020.0,1,145.0,2,3,4,10,29,1.0047133757961784
1,179,8000,3,2014.0,69500,114.0,2,2,4,8,29,-7.672875
1,157,7800,3,2015.0,110000,90.0,2,2,3,26,9,-13.090641025641025
1,21,17600,3,2019.0,16474,100.0,2,2,4,15,32,0.06982954545454545
1,157,14900,3,2018.0,95000,100.0,2,2,3,9,0,-5.368926174496644
2,733,1400,4,1996.0,236000,102.0,1,2,3,4,7,-167.49571428571429
3,853,7900,3,2014.0,180000,136.0,2,2,4,12,26,-21.766962025316456
1,155,17900,4,2011.0,88000,200.0,1,3,3,25,7,-3.904804469273743
1,127,6490,3,2009.0,185000,140.0,2,2,4,16,16,-27.48335901386749
2,733,1900,4,1998.0,85000,113.0,2,2,4,12,7,-43.67526315789474
4,226,25999,3,2011.0,194500,240.0,2,3,3,54,2,-6.471556598330705
1,517,15490,4,2015.0,47282,136.0,1,3,3,26,29,-2.0433828276307295
2,868,16999,3,2011.0,269000,245.0,2,3,4,14,37,-14.809753514912641
2,864,23850,3,2016.0,84000,190.0,2,3,4,27,7,-2.5138364779874216
1,646,20700,3,2019.0,9800,115.0,2,2,4,11,15,0.5322705314009661
1,33,2250,4,2001.0,185000,103.0,1,2,2,1,17,-81.17511111111111
3,238,23200,3,2018.0,22000,136.0,2,3,2,13,2,0.0578448275862069
1,175,16000,3,2020.0,10000,102.0,2,2,4,4,36,0.3815625
1,134,21000,3,2020.0,6900,95.0,2,3,4,14,7,0.6761428571428572
2,636,21900,4,2019.0,42000,116.0,2,2,4,25,0,-0.9123287671232877
1,616,14200,4,2020.0,13169,80.0,2,2,4,27,7,0.07845070422535211
1,566,14990,3,2017.0,40178,110.0,2,2,4,12,10,-1.672781854569713
1,413,14900,3,2017.0,64000,120.0,2,3,3,38,2,-3.286979865771812
1,552,13890,4,2017.0,99000,150.0,2,3,4,35,32,-6.116342692584594
1,443,23990,6,2019.0,12,141.0,2,3,4,54,31,1.0055439766569403
1,132,10500,3,2012.0,125000,163.0,2,2,3,9,0,-10.88895238095238
1,849,8500,4,2011.0,139000,132.0,2,2,4,45,29,-15.337058823529413
1,798,11790,3,2009.0,147000,140.0,2,2,4,34,9,-11.456064461407973
1,795,6500,3,2000.0,195000,100.0,1,2,4,17,7,-28.984153846153845
1,168,11200,3,2020.0,12552,102.0,2,2,4,11,7,-0.11133928571428571
1,679,19500,5,2016.0,96380,197.0,2,3,4,30,7,-3.9322564102564104
1,586,19400,4,2019.0,1201,130.0,2,3,4,28,45,0.945
1,804,8000,3,2007.0,285000,225.0,2,3,4,6,25,-34.596375
1,646,16490,4,2016.0,40602,115.0,2,3,4,30,29,-1.4550030321406913
1,157,10950,3,2016.0,131000,100.0,2,2,3,19,29,-10.95406392694064
3,329,46900,3,2020.0,8000,150.0,2,3,4,9,15,0.8327505330490406
1,764,33660,3,2019.0,16119,160.0,2,3,4,23,39,0.5259952465834818
2,872,45900,3,2019.0,35000,190.0,2,3,4,40,29,0.2417211328976035
1,513,2300,3,2002.0,161000,75.0,1,2,2,9,7,-68.96608695652174
1,21,13990,4,2019.0,31262,82.0,2,2,4,15,17,-1.2285203716940671
1,326,3950,3,2006.0,12000,110.0,2,2,2,9,8,-2.0093670886075947
1,114,12700,4,2014.0,95070,117.0,2,2,3,25,45,-6.4763779527559056
1,407,19987,3,2019.0,9455,115.0,2,3,4,17,45,0.5328963826487216
2,734,31999,4,2015.0,120000,245.0,3,3,4,54,29,-2.7423044470139692
4,521,63990,3,2014.0,38000,258.0,2,3,3,19,32,0.41029848413814657
2,107,29997,4,2018.0,55000,150.0,2,3,3,4,29,-0.8283495016168283
1,179,9999,3,2016.0,111000,120.0,2,2,4,25,32,-10.088808880888088
1,932,9850,3,2011.0,110000,116.0,2,2,4,9,46,-10.155431472081219
2,729,7000,4,2007.0,135000,170.0,1,2,4,7,7,-18.260857142857144
1,70,4990,3,2009.0,170000,75.0,1,2,3,20,25,-33.05250501002004
3,261,34600,3,2017.0,64235,163.0,2,3,4,14,45,-0.8516184971098266
1,430,25900,4,2020.0,5,130.0,2,3,3,15,45,1.004980694980695
1,202,16000,4,2017.0,35069,120.0,2,2,4,14,41,-1.184125
2,729,6575,3,2008.0,225000,143.0,1,2,3,3,45,-33.19817490494297
2,924,17400,5,2015.0,59870,170.0,2,3,4,23,16,-2.4307471264367817
4,226,32499,3,2012.0,127876,245.0,2,3,2,1,39,-2.9270131388658114
1,360,16900,4,2020.0,100,95.0,2,2,3,54,20,0.9998816568047337
1,714,22000,3,2016.0,92000,200.0,2,2,3,32,45,-3.1725909090909092
2,104,36900,3,2020.0,9,136.0,2,3,4,31,49,1.0035772357723578
3,241,17999,3,2015.0,177000,177.0,2,3,3,31,47,-8.823712428468248
1,714,4999,3,2008.0,220000,155.0,2,2,2,15,29,-42.977195439087815
3,319,9899,3,2005.0,180000,190.0,2,3,4,18,16,-17.163854934841904
2,111,29990,3,2015.0,124000,258.0,2,3,4,24,42,-3.12594198066022
1,138,10900,4,2016.0,83300,125.0,2,2,2,19,45,-6.630458715596331
1,603,14500,3,2015.0,182970,120.0,2,2,4,32,0,-11.610137931034483
3,674,22900,3,2012.0,185000,256.0,2,3,3,18,33,-7.0671615720524015
1,586,16900,3,2014.0,161000,184.0,2,3,3,12,32,-8.515502958579882
1,586,14990,3,2017.0,74700,116.0,2,2,4,15,36,-3.9753835890593727
1,639,15990,3,2016.0,79917,109.0,2,2,2,41,29,-3.990931832395247
3,19,3500,4,1993.0,220000,109.0,2,2,4,2,41,-61.82457142857143
1,803,10950,3,2017.0,72000,115.0,2,2,4,24,39,-5.564566210045662
1,296,15500,4,2019.0,10653,110.0,2,2,2,24,7,0.32
3,674,14800,4,2005.0,150000,390.0,2,3,4,33,7,-9.108378378378378
1,817,22900,3,2018.0,39317,102.0,2,2,4,25,33,-0.7123144104803494
2,104,30900,3,2018.0,16990,150.0,2,2,4,36,7,0.4551456310679612
1,47,21045,3,2020.0,0,130.0,2,2,3,27,45,1.00631979092421
2,735,13000,3,2011.0,210000,204.0,2,3,2,12,50,-15.13776923076923
1,40,23490,3,2018.0,53366,130.0,2,2,4,23,29,-1.2661983822903362
1,624,8990,5,2012.0,180728,136.0,2,3,2,23,0,-19.08765294771969
1,369,10990,3,2017.0,129899,120.0,2,2,4,53,8,-10.80855323020928
1,282,17900,4,2020.0,4579,100.0,2,2,4,38,6,0.7499441340782123
1,905,8700,3,2017.0,102535,90.0,2,2,3,43,45,-10.774942528735632
1,398,25990,3,2018.0,10497,150.0,2,2,4,20,7,0.6020007695267411
1,263,9500,3,2018.0,70000,90.0,2,2,3,34,29,-6.358631578947368
2,100,21600,4,2019.0,8620,116.0,2,2,4,14,4,0.6064814814814815
1,325,7678,1,2017.0,72000,98.0,2,2,3,30,29,-8.364287574889294
1,544,7500,4,2016.0,100000,80.0,2,2,3,32,29,-12.322266666666666
1,72,11450,4,2019.0,32375,69.0,3,2,3,53,45,-1.8212227074235807
2,104,18900,3,2016.0,86000,122.0,2,2,4,8,15,-3.5435978835978834
1,510,8900,3,2017.0,92500,109.0,2,2,4,16,39,-9.380674157303371
1,765,1750,4,2006.0,132000,95.0,1,2,2,10,29,-74.37257142857143
3,317,15900,3,2001.0,189000,122.0,2,2,3,13,23,-10.878805031446541
1,632,18500,4,2020.0,6662,125.0,2,2,4,15,7,0.6468108108108108
1,719,21000,3,2014.0,50000,184.0,1,3,3,3,27,-1.372
2,872,18495,3,2015.0,116000,136.0,2,2,3,9,15,-5.264395782643958
1,77,33490,6,2020.0,1,225.0,2,3,4,25,49,1.0068080023887727
2,733,6700,3,2006.0,196700,231.0,2,2,4,5,10,-28.323134328358208
1,462,15700,3,2016.0,74000,110.0,2,2,3,26,8,-3.7061783439490448
1,335,20900,4,2018.0,39528,163.0,2,3,4,37,45,-0.8833014354066986
2,103,8900,3,2012.0,178233,105.0,2,2,4,10,27,-19.013932584269664
1,796,17200,3,2012.0,132986,239.0,2,3,4,20,47,-6.717616279069768
1,805,17250,3,2017.0,139486,115.0,2,2,4,15,2,-7.079304347826087
1,369,22000,4,2019.0,22000,182.0,2,2,4,4,4,0.00840909090909091
1,778,24987,4,2020.0,15126,150.0,2,3,4,17,45,0.4008084203785969
1,760,16900,4,2018.0,31000,132.0,2,2,3,21,21,-0.8263313609467455
2,103,7900,3,2011.0,210000,105.0,2,2,2,17,36,-25.56848101265823
2,735,8490,4,2005.0,125000,218.0,2,3,4,32,45,-13.696937573616019
1,487,13890,5,2016.0,60646,109.0,2,3,3,23,29,-3.358027357811375
1,599,4750,3,2012.0,144000,75.0,2,2,4,0,25,-29.29936842105263
2,861,35500,3,2018.0,77000,200.0,2,3,4,14,37,-1.1632394366197183
1,76,5800,3,2012.0,229000,140.0,2,2,2,9,33,-38.458103448275864
2,864,26900,3,2018.0,30000,150.0,2,3,4,24,10,-0.10947955390334572
3,299,9000,3,2008.0,90000,136.0,3,2,3,11,4,-8.984333333333334
2,733,6900,3,2007.0,230000,163.0,2,3,2,7,29,-32.308985507246376
1,449,6900,4,2014.0,74000,85.0,2,2,3,8,7,-9.711884057971014
1,202,15600,4,2017.0,35090,120.0,2,2,4,29,49,-1.2414743589743589
1,449,5990,3,2012.0,95000,105.0,2,2,4,8,45,-14.841736227045075
1,185,15000,3,2017.0,75000,150.0,2,2,2,3,29,-3.9898
1,470,25990,4,2020.0,5,150.0,2,3,4,14,29,1.0057329742208543
1,280,4999,3,2006.0,183000,177.0,2,2,2,15,1,-35.57131426285257
1,282,5985,3,2015.0,79995,75.0,2,2,3,18,25,-12.352882205513785
3,253,78890,3,2019.0,20253,258.0,2,3,4,20,47,0.7466218785650907
2,103,18990,3,2016.0,21000,110.0,2,2,2,16,45,-0.09984202211690363
1,480,21900,5,2020.0,14995,141.0,2,3,4,26,49,0.3219178082191781
1,297,6700,4,2012.0,76980,124.0,2,2,4,20,1,-10.470597014925373
3,237,15099,3,2014.0,84428,109.0,2,3,4,19,39,-4.584012186237499
1,363,14190,4,2019.0,4476,100.0,2,2,4,28,29,0.6918252290345314
1,656,1395,4,1982.0,92000,46.0,2,2,3,19,38,-64.9146953405018
1,131,12000,3,2004.0,81000,125.0,2,2,2,11,15,-5.739333333333334
1,296,20900,4,2019.0,10000,110.0,2,2,4,14,29,0.5269377990430621
1,211,15295,3,2018.0,40780,102.0,2,2,4,48,31,-1.6593658058188951
1,507,21140,3,2019.0,10500,150.0,2,3,4,12,44,0.5105960264900662
2,104,37900,3,2020.0,25000,163.0,2,3,4,53,29,0.34480211081794193
1,542,11990,4,2016.0,26500,120.0,2,2,3,28,45,-1.1999165971643035
1,407,19500,4,2018.0,42000,150.0,2,2,4,19,2,-1.146
1,174,10500,4,2018.0,29000,110.0,2,2,4,8,6,-1.7511428571428571
1,28,15900,4,2020.0,6297,100.0,2,2,3,23,7,0.6104402515723271
2,104,9200,4,2008.0,218000,211.0,2,2,4,14,7,-22.672282608695653
2,737,9950,3,2005.0,220000,231.0,2,3,4,8,0,-21.08683417085427
1,407,1500,4,1997.0,317000,100.0,1,2,4,3,21,-210.26466666666667
1,169,20990,5,2017.0,22450,122.0,2,3,3,6,29,-0.06355407336827061
1,798,19200,3,2016.0,149742,150.0,2,3,4,47,39,-6.791041666666667
2,733,4600,3,2005.0,252490,163.0,2,2,4,8,21,-53.85282608695652
2,640,16500,3,2009.0,245000,170.0,2,3,2,42,45,-13.837878787878788
1,148,4250,4,2012.0,85000,68.0,2,2,3,11,29,-18.98329411764706
3,239,23900,3,2017.0,24628,136.0,2,2,4,11,28,-0.024560669456066945
2,733,24900,3,2016.0,166000,224.0,2,3,3,26,17,-5.6574698795180725
1,507,7300,3,2016.0,170000,110.0,2,2,4,18,7,-22.272191780821917
1,926,13000,3,2016.0,42000,141.0,2,2,4,8,29,-2.219692307692308
2,681,16950,4,2017.0,58000,140.0,2,3,4,22,29,-2.4132743362831857
1,805,15990,3,2016.0,124112,150.0,2,2,4,19,0,-6.7522826766729205
2,107,14500,3,2010.0,156000,190.0,2,3,4,9,45,-9.745172413793103
1,369,12500,4,2018.0,37000,125.0,2,3,4,9,29,-1.94968
1,423,24495,4,2019.0,15387,140.0,2,3,4,25,8,0.3777097366809553
1,219,6399,3,2007.0,197000,150.0,2,3,2,10,45,-29.76199406157212
2,864,11500,3,2012.0,255000,177.0,2,3,4,2,25,-21.15808695652174
1,921,8900,4,2018.0,38704,66.0,2,2,4,21,7,-3.3410112359550563
1,470,21500,4,2020.0,7200,150.0,2,2,3,30,7,0.6722325581395349
1,407,20990,4,2010.0,120000,271.0,1,2,3,33,2,-4.703954263935207
2,100,19300,4,2020.0,9930,95.0,2,2,4,17,29,0.49062176165803106
1,542,2899,3,2006.0,160000,100.0,2,2,4,28,29,-54.15591583304588
1,296,19100,4,2020.0,1,110.0,2,2,4,21,41,1.0058638743455497
1,805,6500,4,2006.0,125000,140.0,2,2,2,13,1,-18.20876923076923
2,868,36100,3,2015.0,78313,258.0,2,3,4,32,7,-1.1620498614958448
2,883,24980,4,2019.0,6,114.0,2,3,4,21,31,1.004523618895116
1,181,8900,3,2015.0,130000,100.0,2,2,4,17,23,-13.595168539325842
1,646,19200,3,2019.0,4535,115.0,2,2,4,26,45,0.7699479166666666
3,239,23990,3,2016.0,82000,170.0,2,3,4,14,9,-2.410754481033764
1,70,14500,5,2020.0,6,70.0,1,2,3,26,7,1.0046206896551724
1,414,4999,3,2008.0,135000,110.0,2,3,2,9,31,-25.98259651930386
1,455,11500,3,2017.0,103000,120.0,2,2,4,7,20,-7.945826086956521
3,261,37990,3,2017.0,83708,163.0,2,3,2,38,45,-1.1989734140563306
3,248,23254,3,2016.0,58835,136.0,2,3,4,13,29,-1.5239958716779909
1,70,10990,4,2019.0,35256,69.0,1,2,2,12,36,-2.2014558689717925
1,138,7900,1,2015.0,150120,140.0,2,2,4,3,33,-17.984430379746836
2,107,12500,3,2009.0,210000,190.0,3,3,4,7,16,-15.7844
1,646,16990,3,2015.0,55000,110.0,2,2,3,21,7,-2.2305473808122427
1,760,14950,3,2015.0,65410,115.0,2,2,4,36,29,-3.3673578595317726
3,239,17950,3,2016.0,150000,170.0,2,2,4,26,33,-7.346796657381615
1,278,23500,5,2019.0,5500,180.0,2,3,4,8,0,0.7737872340425532
1,616,14500,4,2020.0,9948,95.0,2,2,4,14,45,0.32068965517241377
3,249,36900,3,2017.0,47000,170.0,2,3,2,16,20,-0.2689430894308943
2,735,38500,3,2018.0,8004,190.0,2,3,4,33,5,0.7971688311688312
2,729,18890,3,2016.0,72743,116.0,2,3,4,25,29,-2.8444679724722075
3,673,17500,3,2012.0,200000,150.0,2,2,3,14,45,-10.419714285714285
1,407,17990,6,2015.0,159990,204.0,2,3,4,37,45,-7.88171206225681
1,603,6999,3,2011.0,315000,140.0,2,3,4,20,47,-43.98585512216031
1,26,6900,3,2012.0,70000,92.0,2,2,3,6,31,-9.131159420289855
1,407,10250,3,2015.0,145489,105.0,2,2,4,13,49,-13.183512195121951
2,643,9990,3,2007.0,220000,240.0,2,3,4,14,44,-20.9974974974975
1,888,1800,4,1994.0,78000,51.0,1,2,4,8,7,-42.303333333333335
1,413,15600,3,2016.0,23449,120.0,2,2,4,31,7,-0.49525641025641026
1,586,19800,4,2019.0,2770,130.0,2,3,4,29,25,0.8668686868686869
1,169,16880,5,2017.0,164336,122.0,2,3,4,35,45,-8.72808056872038
3,239,5000,3,2003.0,235435,170.0,2,3,2,0,24,-46.0518
1,679,5000,4,2001.0,140000,150.0,2,3,4,4,17,-26.9692
3,193,35990,4,2020.0,3000,163.0,2,3,2,38,29,0.9213392609058072
1,925,9500,4,2015.0,65000,100.0,2,2,3,7,2,-5.831263157894737
1,142,7990,3,2014.0,131567,90.0,2,2,3,33,29,-15.454818523153943
1,263,5600,4,2015.0,93121,75.0,2,2,4,15,2,-15.614821428571428
1,449,6250,4,2012.0,61463,85.0,1,2,2,7,41,-8.82
1,420,5990,4,2008.0,117000,110.0,2,3,4,19,46,-18.513522537562604
3,252,25000,3,2014.0,110000,170.0,2,2,4,18,29,-3.393
1,540,28500,3,2019.0,12990,150.0,2,2,4,15,18,0.5495789473684211
2,735,22999,3,2015.0,132802,258.0,2,3,4,12,32,-4.762815774598896
1,722,6900,3,2012.0,109000,95.0,2,2,4,4,31,-14.782898550724637
1,179,20500,4,2020.0,0,130.0,2,2,4,8,27,1.0064878048780488
2,735,44630,4,2020.0,15,184.0,2,3,4,16,29,1.0038987228321756
1,185,2000,3,2005.0,290000,110.0,2,2,4,0,12,-143.9435
1,142,16500,5,2016.0,45700,136.0,2,3,4,28,27,-1.7612121212121212
1,21,15400,3,2018.0,39111,100.0,2,2,4,11,47,-1.532987012987013
1,684,17800,3,2019.0,47000,130.0,2,2,4,12,29,-1.6329775280898877
1,47,11800,3,2018.0,62853,100.0,2,2,4,23,7,-4.317796610169491
2,733,34600,3,2020.0,5,150.0,2,2,2,4,33,1.0043063583815028
3,241,19900,3,2014.0,136000,136.0,2,2,3,8,29,-5.827085427135678
1,28,5200,3,2013.0,108817,68.0,2,2,4,7,7,-19.912692307692307
1,339,8990,4,2017.0,49000,128.0,2,3,4,22,25,-4.435817575083426
1,903,9990,5,2014.0,27200,88.0,2,3,3,32,32,-1.7135135135135136
1,282,7000,3,2015.0,113000,75.0,1,2,4,7,10,-15.131714285714287
1,455,7499,3,2012.0,192000,130.0,2,3,4,11,39,-24.585544739298573
3,320,21500,3,2011.0,150000,245.0,2,3,4,31,7,-5.965069767441861
1,322,8995,3,2017.0,85000,95.0,2,2,3,20,7,-8.438799332962757
1,571,13400,3,2015.0,31502,90.0,2,2,3,9,9,-1.343955223880597
1,449,10490,4,2018.0,77000,95.0,2,2,3,41,32,-6.330981887511916
1,225,2975,3,2005.0,182787,144.0,2,2,4,18,29,-60.391596638655464
1,484,17500,3,2016.0,56000,150.0,2,2,3,42,7,-2.191257142857143
1,767,13990,4,2019.0,11000,100.0,2,2,4,16,25,0.2210864903502502
3,241,22700,3,2015.0,39509,177.0,2,3,4,34,49,-0.7324229074889868
2,866,16500,3,2012.0,141000,184.0,2,3,3,33,10,-7.534
3,876,19990,3,2016.0,109528,180.0,2,3,2,14,29,-4.469834917458729
3,239,4950,3,2002.0,195000,170.0,2,3,4,19,29,-38.35838383838384
1,282,11900,4,2017.0,5958,90.0,2,2,3,15,17,0.5071428571428571
1,822,8990,4,2018.0,34000,110.0,2,2,4,9,25,-2.7694104560622916
1,849,13990,3,2017.0,99000,112.0,2,2,2,28,45,-6.0682630450321655
1,336,15900,3,2018.0,27000,100.0,2,2,2,12,4,-0.6916352201257862
1,114,9995,3,2014.0,149978,116.0,2,2,4,20,42,-13.993396698349175
1,458,26350,4,2021.0,1,109.0,2,3,4,14,46,1.0042504743833016
1,139,24000,3,2016.0,100000,190.0,2,3,4,5,49,-3.1585833333333335
1,561,12990,3,2005.0,240000,174.0,2,2,4,17,46,-17.4621247113164
